1403636581.863556 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 1.0000000
1403636581.913555 -0.0002549 0.0108740 0.0024542 -0.0043911 -0.0019288 0.0019932 0.9999865
1403636584.113555 0.0014488 0.0589659 0.0134764 -0.0554605 0.0013389 0.0009085 0.9984596
1403636585.263556 0.0049907 -0.0704088 -0.0105235 0.0162981 0.0408533 0.0040058 0.9990242
1403636587.413555 0.0274427 0.0014975 -0.0138703 -0.1933542 0.0067447 0.0170196 0.9809582
1403636589.063555 0.0618845 0.0016941 -0.0115041 -0.1958506 0.0209606 0.0379681 0.9796743
1403636589.613555 -0.0244580 0.0009683 -0.0229443 -0.1908568 -0.0000312 0.0222711 0.9813652
1403636589.913555 -0.0674171 0.0053814 -0.0276032 -0.1969383 -0.0173705 0.0172293 0.9801106
1403636590.163556 -0.0873523 0.0069889 -0.0299320 -0.1885644 -0.0361131 0.0169608 0.9812500
1403636590.763556 -0.0426855 0.0036718 -0.0321968 -0.1853186 -0.0086865 0.0133234 0.9825498
1403636591.013556 -0.0040006 0.0044911 -0.0283152 -0.1952238 -0.0042300 0.0194379 0.9805570
1403636591.313555 0.0379261 0.0049032 -0.0218721 -0.1976316 -0.0034633 0.0254507 0.9799398
1403636592.013556 0.0706537 0.0077680 -0.0014697 -0.1357289 0.0628301 0.0394233 0.9879655
1403636592.363556 0.0837190 0.0009530 0.0218419 -0.1659051 0.0805148 0.0585254 0.9811053
1403636593.963556 -0.0172725 0.0309177 -0.0438065 -0.1819357 -0.0116627 0.0545283 0.9817281
1403636594.263556 0.0409495 0.0311282 -0.0423437 -0.1734623 0.0893142 0.0861195 0.9769940
1403636596.113555 0.0451215 0.0438415 -0.0287852 -0.1690577 0.0257672 0.0250115 0.9849518
1403636596.413555 0.0315912 0.0488760 -0.0626180 -0.1626357 0.0470196 0.0416446 0.9846850
1403636596.763556 -0.0027907 0.0509803 -0.0917141 -0.1567713 0.0407782 0.0272001 0.9864178
1403636597.163556 0.0082020 0.0376901 -0.0433959 -0.1677576 0.0361960 0.0131422 0.9850759
1403636598.513556 -0.0027404 0.0454324 -0.0142627 -0.1784236 -0.0759304 -0.0506089 0.9797134
1403636598.813555 0.0057369 0.0484630 0.0187847 -0.1241997 -0.1068418 -0.0458215 0.9854236
1403636599.513556 0.0113586 0.0653431 0.0672818 0.0115654 -0.1124876 -0.0250019 0.9932712
